	47	48	46	45	38	37	28	36	27	17	26	16	35	25	15	14	24	34	13	23	12	22	33	21	32	31	44	43	41	42	52	51	53	54	61	62	71	63	72	82	73	83	64	74	84	85	75	65	86	76	87	77	66	78	67	68	55	56	58	57
84																																											-9.440000000000001	5.333333333333332					6.086666666666665	5.546666666666667		-9.340000000000002		5.373333333333333	6.093333333333332	6.553333333333333			-9.986666666666666	
85																																										5.666666666666667					6.526666666666666			6.213333333333335	5.746666666666667		6.486666666666667		6.04	6.98				
75																																											-8.086666666666666	6.106666666666667		-7.166666666666666				5.4				5.760000000000001					-8.326666666666666	
65																																									5.680000000000001			5.446666666666667	5.953333333333332		6.953333333333332		4.606666666666666			-5.893333333333333	5.22		5.793333333333333					5.8
86																																										4.926666666666666																	-8.266666666666666	5.233333333333333
76																																									6.459999999999999		-7.406666666666666		5.546666666666668							-6.36				5.706666666666666				
87																																										6.153333333333333	-6.8533333333333335	5.799999999999999			5.546666666666667						5.7666666666666675		5.913333333333332	6.3199999999999985				
77																																									6.426666666666666		-7.553333333333333			-8.14	5.5				6.340000000000001		5.800000000000001		6.326666666666666		-8.393333333333334			
66																																															5.840000000000001				6.359999999999999									6.253333333333334
78																																																			6.166666666666666		5.7666666666666675		6.346666666666666	4.946666666666666				6.553333333333332
67																																																	6.1866666666666665				6.393333333333333				-8.806666666666668		-7.366666666666668	
68																																										5.62	-6.9799999999999995						5.573333333333333		6.159999999999998	-9.066666666666665								
55																																																			6.693333333333333				5.886666666666668			5.666666666666667	-8.913333333333334	6.073333333333334
56																																										5.053333333333333	-8.486666666666668							5.846666666666667					6.413333333333332					5.760000000000001
58																																										5.746666666666667									5.233333333333333	-7.146666666666666						5.913333333333333		5.700000000000001
57																																										5.033333333333333	-8.946666666666665						5.546666666666667		6.200000000000001		5.36		6.653333333333332	5.72			-6.946666666666666	
